sample_id,source_row_id,time,line_id,line_name,station_id,station_name,inflow_30m,outflow_30m,crowding,congestion,weather,temperature,online_vehicle,total_vehicle,headway,is_peak,pressure_score,dispatch_action,priority,confidence,reason,status
S0538,-1,2024-04-07 11:10:00,c2b333726a91ce0fb6190c8e428177d5,101路,e59f1cf49d1626952b32daee51040d78,杨树新村菜市场,161,54,0.918,0.888,大雪,21.3,17,19,21.8,1,8.36463913470993,user_diversion,low,0.5,模型未给出明确说明,ok
S0539,-1,2024-04-07 21:57:00,d288657336e08c8f69db3df62d8f24c1,107B路,ab7d34b4451981c825686277f734aa4b,万达停车场,156,39,0.869,0.901,暴雨,34.6,8,9,27.0,1,8.360532743362832,user_diversion,low,0.5,模型未给出明确说明,ok
S0540,-1,2024-04-07 10:35:00,c2b333726a91ce0fb6190c8e428177d5,101路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,147,66,0.886,0.873,暴雨,12.4,17,19,28.5,1,8.359954572271388,user_diversion,low,0.5,模型未给出明确说明,ok
S0541,-1,2024-04-07 23:23:00,14cb7122f64146b02a21c2c791af904d,102路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,196,128,0.885,0.858,大雨,8.7,17,20,25.2,1,8.359228318584071,user_diversion,low,0.5,模型未给出明确说明,ok
S0542,-1,2024-04-07 19:45:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,1728188a4355d1263bb2fb3b086c3429,三中院,160,106,0.855,0.911,大雪,15.8,7,8,27.3,1,8.358848967551623,user_diversion,low,0.5,模型未给出明确说明,ok
S0543,-1,2024-04-07 12:56:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,173,102,0.923,0.81,暴雨,30.5,7,8,27.4,1,8.358032251720747,user_diversion,low,0.5,模型未给出明确说明,ok
S0544,-1,2024-04-07 22:54:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,77e5c0b74c44c9c243d16961e8a5cbda,大修厂,146,50,0.915,0.835,大雪,25.5,7,8,28.6,1,8.357564405113077,user_diversion,low,0.5,模型未给出明确说明,ok
S0545,-1,2024-04-07 11:48:00,21c4fd80af0c3078a9bd828c0a66a048,202路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,141,58,0.981,0.802,大雪,32.3,17,19,24.0,1,8.356480235988201,user_diversion,low,0.5,模型未给出明确说明,ok
S0546,-1,2024-04-07 11:14:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,645a8797153929d233753577c0a2759f,洗墨路口,247,117,0.874,0.843,大雪,12.1,7,8,22.7,1,8.352704621435596,user_diversion,low,0.5,模型未给出明确说明,ok
S0547,-1,2024-04-07 19:50:00,d288657336e08c8f69db3df62d8f24c1,107B路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,240,179,0.852,0.821,大雨,8.9,8,9,28.3,1,8.351662340216324,user_diversion,low,0.5,模型未给出明确说明,ok
S0548,-1,2024-04-07 19:39:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,7590b83cb4649b9bc208d2b94c5cd349,邮政局,124,60,0.958,0.865,雷阵雨,24.8,11,14,22.0,1,8.34862517207473,user_diversion,low,0.5,模型未给出明确说明,ok
S0549,-1,2024-04-07 06:39:00,2784f60394214283364aa4321717a939,104路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,223,66,0.909,0.858,大雪,22.3,13,14,18.9,1,8.346162831858408,user_diversion,low,0.5,模型未给出明确说明,ok
S0550,-1,2024-04-07 17:21:00,d288657336e08c8f69db3df62d8f24c1,107B路,f58fe448b66fd52a6b7a091f09054ebf,杨家花园,189,41,0.895,0.811,暴雨,19.8,8,9,28.7,1,8.346119370698132,user_diversion,low,0.5,模型未给出明确说明,ok
S0551,-1,2024-04-07 10:12:00,c2b333726a91ce0fb6190c8e428177d5,101路,e65b76b55f4e5eaa894486edf90a6878,森林公园,128,81,0.887,0.972,大雪,21.7,17,19,19.8,1,8.345185840707964,user_diversion,low,0.5,模型未给出明确说明,ok
S0552,-1,2024-04-07 20:44:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,fab859ef347c3152b7c1b1c576d51220,人武部,179,38,1.0,0.815,雷阵雨,20.1,11,14,16.0,1,8.3445732546706,user_diversion,low,0.5,模型未给出明确说明,ok
S0553,-1,2024-04-07 08:31:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,b3a4a450c421c8eae38cfd4850b22ea1,大华公寓,225,130,0.916,0.825,大雪,28.8,12,14,21.0,1,8.344254277286135,user_diversion,low,0.5,模型未给出明确说明,ok
S0554,-1,2024-04-07 18:43:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,c32bcb4645490e5d7200359302437cd3,实验中学,194,125,0.915,0.863,大雪,9.3,14,17,20.4,1,8.343136873156341,user_diversion,low,0.5,模型未给出明确说明,ok
S0555,-1,2024-04-07 10:35:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,189,121,0.928,0.808,暴雨,27.1,11,14,24.7,1,8.343030481809244,user_diversion,low,0.5,模型未给出明确说明,ok
S0556,-1,2024-04-07 07:22:00,2784f60394214283364aa4321717a939,104路,7590b83cb4649b9bc208d2b94c5cd349,邮政局,112,25,0.883,0.942,雷阵雨,16.0,12,14,24.7,1,8.341476499508358,user_diversion,low,0.5,模型未给出明确说明,ok
S0557,-1,2024-04-07 09:30:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,4847a31e8e4b56724a442bed9b002c43,森林公园,107,71,0.923,0.932,大雪,6.3,12,14,21.1,1,8.340414552605703,user_diversion,low,0.5,模型未给出明确说明,ok
S0558,-1,2024-04-07 08:41:00,0579abf0fa4403b90a190dbaea38636c,127路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,106,26,0.922,0.933,雷阵雨,22.6,17,19,21.2,1,8.339824385447395,user_diversion,low,0.5,模型未给出明确说明,ok
S0559,-1,2024-04-07 10:52:00,0579abf0fa4403b90a190dbaea38636c,127路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,137,42,0.989,0.869,暴雨,8.0,17,19,16.0,1,8.339652900688298,user_diversion,low,0.5,模型未给出明确说明,ok
S0560,-1,2024-04-07 23:35:00,d288657336e08c8f69db3df62d8f24c1,107B路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,141,77,0.89,0.915,大雪,8.3,9,9,23.4,1,8.336946902654867,user_diversion,low,0.5,模型未给出明确说明,ok
S0561,-1,2024-04-07 16:34:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,e8d1bd9015e579cc627fa1da18937c02,十五中,110,86,0.919,0.93,暴雨,19.9,15,17,21.3,1,8.335896165191741,user_diversion,low,0.5,模型未给出明确说明,ok
S0562,-1,2024-04-07 14:15:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,188,108,0.939,0.849,暴雨,17.6,7,8,19.0,1,8.335151425762044,user_diversion,low,0.5,模型未给出明确说明,ok
S0563,-1,2024-04-07 22:27:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,566b03152a15562132d0e21811e08915,中天广场,190,87,0.909,0.844,大雪,10.8,7,8,23.0,1,8.333465093411995,user_diversion,low,0.5,模型未给出明确说明,ok
S0564,-1,2024-04-07 10:26:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,146,114,0.93,0.828,雷阵雨,17.9,7,8,26.3,1,8.333053294001967,user_diversion,low,0.5,模型未给出明确说明,ok
S0565,-1,2024-04-07 11:31:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,abb796ab1c56bf68b73a41b1e8721022,新大兴,158,110,0.897,0.966,雷阵雨,18.0,15,17,15.6,1,8.33302418879056,user_diversion,low,0.5,模型未给出明确说明,ok
S0566,-1,2024-04-07 18:55:00,2784f60394214283364aa4321717a939,104路,72e69340d0d9f8445501e2557deceaf6,党校,167,98,0.969,0.86,雷阵雨,16.7,11,14,16.1,1,8.33244680432645,user_diversion,low,0.5,模型未给出明确说明,ok
S0567,-1,2024-04-07 17:49:00,31f975ac1fa38166b5ca3eb552503516,206路,91272eda9927c4862979e668d0295d1f,协信花园,192,77,0.882,0.88,雷阵雨,33.6,11,14,22.5,1,8.330378761061947,user_diversion,low,0.5,模型未给出明确说明,ok
S0568,-1,2024-04-07 10:00:00,d288657336e08c8f69db3df62d8f24c1,107B路,21005f637bb21f043583d75ba127a3c2,兴华花园,123,82,0.996,0.866,雷阵雨,24.1,7,9,16.3,1,8.328346116027532,user_diversion,low,0.5,模型未给出明确说明,ok
S0569,-1,2024-04-07 17:30:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,051a82a74a8537f06128610f13bea5f4,群安路口,81,36,0.987,0.879,暴雨,10.0,7,8,20.2,1,8.325492428711897,user_diversion,low,0.5,模型未给出明确说明,ok
S0570,-1,2024-04-07 13:48:00,2784f60394214283364aa4321717a939,104路,544def4a48190c41c3d652d624d0946d,步阳路口,149,46,0.861,0.897,大雪,30.1,12,14,27.5,1,8.324957128810226,user_diversion,low,0.5,模型未给出明确说明,ok
S0571,-1,2024-04-07 10:50:00,0579abf0fa4403b90a190dbaea38636c,127路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,92,50,0.978,0.877,大雨,22.1,18,19,20.4,1,8.324673156342184,user_diversion,low,0.5,模型未给出明确说明,ok
S0572,-1,2024-04-07 11:57:00,2784f60394214283364aa4321717a939,104路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,172,132,0.894,0.942,暴雨,35.0,13,14,16.5,1,8.322797640117994,user_diversion,low,0.5,模型未给出明确说明,ok
S0573,-1,2024-04-07 15:44:00,d288657336e08c8f69db3df62d8f24c1,107B路,72e69340d0d9f8445501e2557deceaf6,党校,129,40,0.932,0.944,暴雨,12.7,8,9,15.7,1,8.320687118977386,user_diversion,low,0.5,模型未给出明确说明,ok
S0574,-1,2024-04-07 10:43:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,159,115,1.0,0.808,大雨,22.7,13,14,17.6,1,8.320481022615537,user_diversion,low,0.5,模型未给出明确说明,ok
S0575,-1,2024-04-07 11:34:00,31f975ac1fa38166b5ca3eb552503516,206路,051a82a74a8537f06128610f13bea5f4,群安路口,116,48,0.943,0.909,暴雨,19.1,12,14,18.9,1,8.316837168141593,user_diversion,low,0.5,模型未给出明确说明,ok
S0576,-1,2024-04-07 08:00:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,196,82,0.932,0.824,雷阵雨,34.1,14,17,20.6,1,8.31380609636185,user_diversion,low,0.5,模型未给出明确说明,ok
S0577,-1,2024-04-07 15:21:00,2784f60394214283364aa4321717a939,104路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,104,74,0.972,0.871,大雪,9.4,13,14,20.0,1,8.312332940019665,user_diversion,low,0.5,模型未给出明确说明,ok
S0578,-1,2024-04-07 09:44:00,c2b333726a91ce0fb6190c8e428177d5,101路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,107,26,0.962,0.837,大雨,9.3,18,19,24.3,1,8.311725663716814,user_diversion,low,0.5,模型未给出明确说明,ok
S0579,-1,2024-04-07 07:42:00,c2b333726a91ce0fb6190c8e428177d5,101路,e59bc529c71f917f694d120f2061d05b,中心医院,154,116,0.927,0.915,大雪,24.4,17,19,16.3,1,8.311530186823994,user_diversion,low,0.5,模型未给出明确说明,ok
S0580,-1,2024-04-07 20:25:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,b3a4a450c421c8eae38cfd4850b22ea1,大华公寓,103,73,0.922,0.949,大雨,26.0,7,8,18.6,1,8.310609439528024,user_diversion,low,0.5,模型未给出明确说明,ok
S0581,-1,2024-04-07 19:13:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,37f9b6342afd28b250930f1365636352,四环明珠,131,53,0.977,0.819,大雪,23.6,7,8,21.7,1,8.30944523107178,user_diversion,low,0.5,模型未给出明确说明,ok
S0582,-1,2024-04-07 12:17:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,ab7d34b4451981c825686277f734aa4b,万达停车场,134,47,0.928,0.941,雷阵雨,9.1,12,14,15.4,1,8.307282399213372,user_diversion,low,0.5,模型未给出明确说明,ok
S0583,-1,2024-04-07 19:54:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,7ebde94ec58378ede1d759b7aeb686ba,群安路口,154,78,0.873,0.945,雷阵雨,25.5,12,14,19.9,1,8.306330186823994,user_diversion,low,0.5,模型未给出明确说明,ok
S0584,-1,2024-04-07 08:10:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,122,71,0.924,0.897,大雨,26.1,13,14,21.3,1,8.303844837758113,user_diversion,low,0.5,模型未给出明确说明,ok
S0585,-1,2024-04-07 19:48:00,14cb7122f64146b02a21c2c791af904d,102路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,86,19,0.934,0.949,雷阵雨,10.6,17,20,18.4,1,8.302154375614553,user_diversion,low,0.5,模型未给出明确说明,ok
S0586,-1,2024-04-07 10:04:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,cf1b2effc271a229633de5945d3c54b4,城六校（乌江校区）,117,38,0.996,0.862,大雨,34.0,7,8,16.0,1,8.29960511307768,user_diversion,low,0.5,模型未给出明确说明,ok
S0587,-1,2024-04-07 09:02:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,72e69340d0d9f8445501e2557deceaf6,党校,90,26,0.944,0.938,暴雨,15.8,11,14,17.7,1,8.29924837758112,user_diversion,low,0.5,模型未给出明确说明,ok
S0588,-1,2024-04-07 18:39:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,f7aeb848e101cfa4978d9503f33fd943,图书馆,228,131,0.908,0.831,雷阵雨,18.1,7,8,19.0,1,8.297247000983283,user_diversion,low,0.5,模型未给出明确说明,ok
S0589,-1,2024-04-07 16:55:00,14cb7122f64146b02a21c2c791af904d,102路,91272eda9927c4862979e668d0295d1f,协信花园,215,83,0.865,0.903,暴雨,8.7,16,20,18.5,1,8.29537482792527,user_diversion,low,0.5,模型未给出明确说明,ok
S0590,-1,2024-04-07 19:31:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,4f2375ed5c0e099e70dd1442883dc302,杨树新村菜市场,172,117,0.894,0.906,暴雨,20.6,14,17,18.8,1,8.294708751229106,user_diversion,low,0.5,模型未给出明确说明,ok
S0591,-1,2024-04-07 11:12:00,14cb7122f64146b02a21c2c791af904d,102路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,114,50,0.908,0.952,雷阵雨,8.2,16,20,18.2,1,8.293456833824974,user_diversion,low,0.5,模型未给出明确说明,ok
S0592,-1,2024-04-07 17:03:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,c32bcb4645490e5d7200359302437cd3,实验中学,157,119,0.994,0.821,大雪,31.0,12,14,16.0,1,8.292300688298917,user_diversion,low,0.5,模型未给出明确说明,ok
S0593,-1,2024-04-07 22:56:00,c2b333726a91ce0fb6190c8e428177d5,101路,6e0ad44c3f0a9d2f3209659f40eb74b9,蒿枝坝,139,99,0.852,0.953,大雪,19.8,16,19,22.6,1,8.291944346116027,user_diversion,low,0.5,模型未给出明确说明,ok
S0594,-1,2024-04-07 16:34:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,169,71,0.908,0.813,大雪,5.2,19,22,26.4,1,8.2915604719764,user_diversion,low,0.5,模型未给出明确说明,ok
S0595,-1,2024-04-07 10:42:00,31f975ac1fa38166b5ca3eb552503516,206路,67e9fe2aa29b3d134d94f485d0de324a,三机关,111,55,0.918,0.953,大雨,17.3,12,14,17.0,1,8.290352999016715,user_diversion,low,0.5,模型未给出明确说明,ok
S0596,-1,2024-04-07 18:54:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,96,24,1.0,0.849,大雨,16.9,13,14,18.4,1,8.289078269419862,user_diversion,low,0.5,模型未给出明确说明,ok
S0597,-1,2024-04-07 16:53:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,84,24,0.924,0.937,大雪,18.9,7,8,20.4,1,8.287774041297935,user_diversion,low,0.5,模型未给出明确说明,ok
S0598,-1,2024-04-07 18:38:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,8e9f6f74309c8bedf3d317aea394b851,朋乐路口,104,51,0.962,0.826,暴雨,21.7,7,8,24.5,1,8.285332940019666,user_diversion,low,0.5,模型未给出明确说明,ok
S0599,-1,2024-04-07 13:40:00,2784f60394214283364aa4321717a939,104路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,188,74,0.852,0.94,雷阵雨,8.0,13,14,18.6,1,8.282862536873157,user_diversion,low,0.5,模型未给出明确说明,ok
S0600,-1,2024-04-07 15:27:00,31f975ac1fa38166b5ca3eb552503516,206路,abb796ab1c56bf68b73a41b1e8721022,新大兴,89,21,0.938,0.891,雷阵雨,27.8,13,14,22.4,1,8.281280432645035,user_diversion,low,0.5,模型未给出明确说明,ok
S0601,-1,2024-04-07 12:20:00,c2b333726a91ce0fb6190c8e428177d5,101路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,145,84,0.889,0.866,大雨,5.9,17,19,25.2,1,8.275196460176993,user_diversion,low,0.5,模型未给出明确说明,ok
S0602,-1,2024-04-07 15:43:00,2784f60394214283364aa4321717a939,104路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,117,72,0.95,0.875,大雪,28.8,13,14,19.4,1,8.274960668633236,user_diversion,low,0.5,模型未给出明确说明,ok
S0603,-1,2024-04-07 07:32:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,77e5c0b74c44c9c243d16961e8a5cbda,大修厂,155,33,0.855,0.956,大雨,23.0,15,17,19.3,1,8.26900924287119,user_diversion,low,0.5,模型未给出明确说明,ok
S0604,-1,2024-04-07 13:57:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,149,91,0.92,0.877,暴雨,23.3,6,8,19.5,1,8.268379351032449,user_diversion,low,0.5,模型未给出明确说明,ok
S0605,-1,2024-04-07 07:49:00,31f975ac1fa38166b5ca3eb552503516,206路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,154,66,0.899,0.93,大雨,7.3,13,14,16.3,1,8.266130186823993,user_diversion,low,0.5,模型未给出明确说明,ok
S0606,-1,2024-04-07 23:40:00,c2b333726a91ce0fb6190c8e428177d5,101路,91272eda9927c4862979e668d0295d1f,协信花园,129,57,0.953,0.865,雷阵雨,12.4,16,19,18.4,1,8.265687118977386,user_diversion,low,0.5,模型未给出明确说明,ok
S0607,-1,2024-04-07 16:23:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,566b03152a15562132d0e21811e08915,中天广场,105,70,1.0,0.811,大雪,9.1,16,17,20.2,1,8.265389773844642,user_diversion,low,0.5,模型未给出明确说明,ok
S0608,-1,2024-04-07 17:59:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e59f1cf49d1626952b32daee51040d78,杨树新村菜市场,89,38,0.974,0.879,雷阵雨,14.0,7,8,18.3,1,8.264569321533923,user_diversion,low,0.5,模型未给出明确说明,ok
S0609,-1,2024-04-07 11:31:00,d288657336e08c8f69db3df62d8f24c1,107B路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,132,91,0.954,0.841,暴雨,28.9,7,9,20.3,1,8.2645465093412,user_diversion,low,0.5,模型未给出明确说明,ok
S0610,-1,2024-04-07 20:51:00,0579abf0fa4403b90a190dbaea38636c,127路,cf1b2effc271a229633de5945d3c54b4,城六校（乌江校区）,186,120,0.881,0.827,暴雨,20.4,17,19,25.5,1,8.264371091445428,user_diversion,low,0.5,模型未给出明确说明,ok
S0611,-1,2024-04-07 13:46:00,14cb7122f64146b02a21c2c791af904d,102路,051a82a74a8537f06128610f13bea5f4,群安路口,236,118,0.866,0.834,大雨,34.5,18,20,21.7,1,8.263946116027531,user_diversion,low,0.5,模型未给出明确说明,ok
S0612,-1,2024-04-07 19:11:00,d288657336e08c8f69db3df62d8f24c1,107B路,203551cf89d7fa9fd6b1028e4e037aa8,南门山（八角井）,172,59,0.931,0.862,大雨,28.1,7,9,17.0,1,8.261508751229105,user_diversion,low,0.5,模型未给出明确说明,ok
S0613,-1,2024-04-07 11:50:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,ab7d34b4451981c825686277f734aa4b,万达停车场,100,69,0.972,0.878,大雪,14.4,15,17,17.4,1,8.261105604719763,user_diversion,low,0.5,模型未给出明确说明,ok
S0614,-1,2024-04-07 17:56:00,0579abf0fa4403b90a190dbaea38636c,127路,6e0ad44c3f0a9d2f3209659f40eb74b9,蒿枝坝,137,89,0.964,0.873,暴雨,32.4,16,19,15.2,1,8.26067512291052,user_diversion,low,0.5,模型未给出明确说明,ok
S0615,-1,2024-04-07 13:24:00,d288657336e08c8f69db3df62d8f24c1,107B路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,128,89,0.922,0.815,暴雨,14.9,7,9,27.0,1,8.257785840707964,user_diversion,low,0.5,模型未给出明确说明,ok
S0616,-1,2024-04-07 18:14:00,0579abf0fa4403b90a190dbaea38636c,127路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,89,30,0.9,0.944,雷阵雨,5.5,18,19,20.8,1,8.255924877089479,user_diversion,low,0.5,模型未给出明确说明,ok
S0617,-1,2024-04-07 21:48:00,21c4fd80af0c3078a9bd828c0a66a048,202路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,148,55,1.0,0.808,雷阵雨,19.5,16,19,15.7,1,8.253922517207473,user_diversion,low,0.5,模型未给出明确说明,ok
S0618,-1,2024-04-07 06:13:00,c2b333726a91ce0fb6190c8e428177d5,101路,e1a0eff15de911bb71b27e7341073cd0,南门山（国美）,163,75,0.863,0.93,大雪,22.5,15,19,19.3,1,8.251908357915438,user_diversion,low,0.5,模型未给出明确说明,ok
S0619,-1,2024-04-07 06:14:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,4f2375ed5c0e099e70dd1442883dc302,杨树新村菜市场,119,78,0.926,0.914,雷阵雨,12.1,13,14,17.1,1,8.246874336283186,user_diversion,low,0.5,模型未给出明确说明,ok
S0620,-1,2024-04-07 13:30:00,c2b333726a91ce0fb6190c8e428177d5,101路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,130,79,0.936,0.879,雷阵雨,16.8,15,19,18.2,1,8.24665506391347,user_diversion,low,0.5,模型未给出明确说明,ok
S0621,-1,2024-04-07 16:12:00,c2b333726a91ce0fb6190c8e428177d5,101路,16f2fe2ff2b9cfc296f58e44ff01bb00,金帝服装厂,137,84,0.88,0.839,大雨,27.8,18,19,28.5,1,8.246230678466077,user_diversion,low,0.5,模型未给出明确说明,ok
S0622,-1,2024-04-07 17:18:00,0579abf0fa4403b90a190dbaea38636c,127路,eaa33713ea5567ae15d489abd052d999,公安局,185,114,0.879,0.908,暴雨,5.9,16,19,17.0,1,8.245869813176007,add_trip,low,0.5,模型未给出明确说明,ok
S0623,-1,2024-04-07 12:40:00,d288657336e08c8f69db3df62d8f24c1,107B路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,136,66,0.894,0.947,暴雨,21.5,8,9,16.0,1,8.243040511307768,user_diversion,low,0.5,模型未给出明确说明,ok
S0624,-1,2024-04-07 21:50:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e65b76b55f4e5eaa894486edf90a6878,森林公园,118,63,0.851,0.94,暴雨,20.0,7,8,23.9,1,8.242973058013765,user_diversion,low,0.5,模型未给出明确说明,ok
S0625,-1,2024-04-07 19:06:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,139,29,0.878,0.935,雷阵雨,31.0,13,14,18.7,1,8.23847767944936,user_diversion,low,0.5,模型未给出明确说明,ok
S0626,-1,2024-04-07 19:56:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,163,53,0.952,0.81,雷阵雨,27.7,15,17,19.3,1,8.237108357915437,add_trip,low,0.5,模型未给出明确说明,ok
S0627,-1,2024-04-07 07:53:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,544def4a48190c41c3d652d624d0946d,步阳路口,91,64,0.946,0.914,大雪,31.9,7,8,16.9,1,8.236482989183873,user_diversion,low,0.5,模型未给出明确说明,ok
S0628,-1,2024-04-07 10:17:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,fcc535d2cd655625e8835c6f4a092573,罗家花园,117,38,0.897,0.939,暴雨,11.1,12,14,17.9,1,8.234027335299901,add_trip,low,0.5,模型未给出明确说明,ok
S0629,-1,2024-04-07 21:19:00,0579abf0fa4403b90a190dbaea38636c,127路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,243,70,0.903,0.814,大雪,20.1,16,19,16.7,1,8.227921730580137,add_trip,low,0.5,模型未给出明确说明,ok
S0630,-1,2024-04-07 15:32:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,186,138,0.891,0.835,雷阵雨,30.1,11,14,21.8,1,8.227748869223205,add_trip,low,0.5,模型未给出明确说明,ok
S0631,-1,2024-04-07 16:33:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,91272eda9927c4862979e668d0295d1f,协信花园,136,83,0.922,0.873,大雪,26.6,8,8,19.1,1,8.227529400196657,user_diversion,low,0.5,模型未给出明确说明,ok
S0632,-1,2024-04-07 10:14:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,74b4ed846dccb4a0966a1a7dea8cf2c8,电信局,80,37,0.964,0.9,大雪,14.6,14,17,16.7,1,8.22730226155359,user_diversion,low,0.5,模型未给出明确说明,ok
